,County,PCP,Year,Month
3996,Sacramento County,0.0,2019,Jul
3997,Sacramento County,0.0,2019,Aug
3998,Sacramento County,0.24,2019,Sep
3999,Sacramento County,0.0,2019,Oct
4000,Sacramento County,0.73,2019,Noc
4001,Sacramento County,4.2,2019,Dec
4002,Sacramento County,1.28,2020,Jan
4003,Sacramento County,0.0,2020,Feb
4004,Sacramento County,2.03,2020,Mar
4005,Sacramento County,1.9,2020,Apr
4006,Sacramento County,0.59,2020,May
4007,Sacramento County,0.01,2020,Jun
4008,Sacramento County,0.0,2020,Jul
4009,Sacramento County,0.02,2020,Aug
4010,Sacramento County,0.0,2020,Sep
4011,Sacramento County,0.0,2020,Oct
4012,San Benito County,2.44,2011,Jan
4013,San Benito County,4.02,2011,Feb
4014,San Benito County,6.21,2011,Mar
4015,San Benito County,0.4,2011,Apr
4016,San Benito County,0.82,2011,May
4017,San Benito County,0.33,2011,Jun
4018,San Benito County,0.0,2011,Jul
4019,San Benito County,0.0,2011,Aug
4020,San Benito County,0.01,2011,Sep
4021,San Benito County,1.08,2011,Oct
4022,San Benito County,1.89,2011,Noc
4023,San Benito County,0.21,2011,Dec
4024,San Benito County,1.89,2012,Jan
4025,San Benito County,0.88,2012,Feb
4026,San Benito County,3.98,2012,Mar
4027,San Benito County,2.32,2012,Apr
4028,San Benito County,0.03,2012,May
4029,San Benito County,0.09,2012,Jun
4030,San Benito County,0.01,2012,Jul
4031,San Benito County,0.0,2012,Aug
4032,San Benito County,0.0,2012,Sep
4033,San Benito County,0.28,2012,Oct
4034,San Benito County,2.67,2012,Noc
4035,San Benito County,4.55,2012,Dec
4036,San Benito County,1.19,2013,Jan
4037,San Benito County,0.56,2013,Feb
4038,San Benito County,0.52,2013,Mar
4039,San Benito County,0.24,2013,Apr
4040,San Benito County,0.03,2013,May
4041,San Benito County,0.01,2013,Jun
4042,San Benito County,0.0,2013,Jul
4043,San Benito County,0.0,2013,Aug
4044,San Benito County,0.03,2013,Sep
4045,San Benito County,0.08,2013,Oct
4046,San Benito County,0.57,2013,Noc
4047,San Benito County,0.3,2013,Dec
4048,San Benito County,0.22,2014,Jan
4049,San Benito County,3.53,2014,Feb
4050,San Benito County,2.19,2014,Mar
4051,San Benito County,1.19,2014,Apr
4052,San Benito County,0.01,2014,May
4053,San Benito County,0.0,2014,Jun
4054,San Benito County,0.03,2014,Jul
4055,San Benito County,0.0,2014,Aug
4056,San Benito County,0.1,2014,Sep
4057,San Benito County,0.25,2014,Oct
4058,San Benito County,1.86,2014,Noc
4059,San Benito County,6.33,2014,Dec
4060,San Benito County,0.04,2015,Jan
4061,San Benito County,1.54,2015,Feb
4062,San Benito County,0.33,2015,Mar
4063,San Benito County,0.95,2015,Apr
4064,San Benito County,0.68,2015,May
4065,San Benito County,0.02,2015,Jun
4066,San Benito County,0.03,2015,Jul
4067,San Benito County,0.06,2015,Aug
4068,San Benito County,0.03,2015,Sep
4069,San Benito County,0.52,2015,Oct
4070,San Benito County,3.39,2015,Noc
4071,San Benito County,2.53,2015,Dec
4072,San Benito County,5.78,2016,Jan
4073,San Benito County,0.74,2016,Feb
4074,San Benito County,4.14,2016,Mar
4075,San Benito County,1.29,2016,Apr
4076,San Benito County,0.28,2016,May
4077,San Benito County,0.0,2016,Jun
4078,San Benito County,0.0,2016,Jul
4079,San Benito County,0.01,2016,Aug
4080,San Benito County,0.0,2016,Sep
4081,San Benito County,2.0,2016,Oct
4082,San Benito County,1.52,2016,Noc
4083,San Benito County,1.89,2016,Dec
4084,San Benito County,9.17,2017,Jan
4085,San Benito County,5.06,2017,Feb
4086,San Benito County,1.68,2017,Mar
4087,San Benito County,1.22,2017,Apr
4088,San Benito County,0.11,2017,May
4089,San Benito County,0.03,2017,Jun
4090,San Benito County,0.02,2017,Jul
4091,San Benito County,0.01,2017,Aug
4092,San Benito County,0.02,2017,Sep
4093,San Benito County,0.09,2017,Oct
4094,San Benito County,0.6,2017,Noc
4095,San Benito County,0.1,2017,Dec
4096,San Benito County,3.34,2018,Jan
4097,San Benito County,0.29,2018,Feb
4098,San Benito County,5.2,2018,Mar
4099,San Benito County,1.04,2018,Apr
4100,San Benito County,0.02,2018,May
4101,San Benito County,0.0,2018,Jun
4102,San Benito County,0.01,2018,Jul
4103,San Benito County,0.0,2018,Aug
4104,San Benito County,0.0,2018,Sep
4105,San Benito County,0.17,2018,Oct
4106,San Benito County,3.51,2018,Noc
4107,San Benito County,2.2,2018,Dec
4108,San Benito County,3.51,2019,Jan
4109,San Benito County,6.75,2019,Feb
4110,San Benito County,2.4,2019,Mar
4111,San Benito County,0.37,2019,Apr
4112,San Benito County,1.44,2019,May
4113,San Benito County,0.03,2019,Jun
4114,San Benito County,0.01,2019,Jul
4115,San Benito County,0.0,2019,Aug
4116,San Benito County,0.03,2019,Sep
4117,San Benito County,0.0,2019,Oct
4118,San Benito County,1.85,2019,Noc
4119,San Benito County,6.58,2019,Dec
4120,San Benito County,1.11,2020,Jan
4121,San Benito County,0.02,2020,Feb
4122,San Benito County,3.65,2020,Mar
4123,San Benito County,1.95,2020,Apr
4124,San Benito County,0.3,2020,May
4125,San Benito County,0.0,2020,Jun
4126,San Benito County,0.01,2020,Jul
4127,San Benito County,0.02,2020,Aug
4128,San Benito County,0.0,2020,Sep
4129,San Benito County,0.0,2020,Oct
4130,San Bernardino County,0.13,2011,Jan
4131,San Bernardino County,0.91,2011,Feb
4132,San Bernardino County,0.53,2011,Mar
4133,San Bernardino County,0.14,2011,Apr
4134,San Bernardino County,0.18,2011,May
4135,San Bernardino County,0.0,2011,Jun
4136,San Bernardino County,0.51,2011,Jul
4137,San Bernardino County,0.3,2011,Aug
4138,San Bernardino County,0.79,2011,Sep
4139,San Bernardino County,0.28,2011,Oct
4140,San Bernardino County,0.53,2011,Noc
4141,San Bernardino County,0.47,2011,Dec
4142,San Bernardino County,0.15,2012,Jan
4143,San Bernardino County,0.27,2012,Feb
4144,San Bernardino County,0.32,2012,Mar
4145,San Bernardino County,0.58,2012,Apr
4146,San Bernardino County,0.01,2012,May
4147,San Bernardino County,0.0,2012,Jun
4148,San Bernardino County,1.01,2012,Jul
4149,San Bernardino County,0.88,2012,Aug
4150,San Bernardino County,0.29,2012,Sep
4151,San Bernardino County,0.33,2012,Oct
4152,San Bernardino County,0.08,2012,Noc
4153,San Bernardino County,1.14,2012,Dec
4154,San Bernardino County,0.73,2013,Jan
4155,San Bernardino County,0.25,2013,Feb
4156,San Bernardino County,0.34,2013,Mar
4157,San Bernardino County,0.02,2013,Apr
4158,San Bernardino County,0.07,2013,May
4159,San Bernardino County,0.0,2013,Jun
4160,San Bernardino County,0.35,2013,Jul
4161,San Bernardino County,0.94,2013,Aug
4162,San Bernardino County,0.52,2013,Sep
4163,San Bernardino County,0.09,2013,Oct
4164,San Bernardino County,0.93,2013,Noc
4165,San Bernardino County,0.13,2013,Dec
4166,San Bernardino County,0.02,2014,Jan
4167,San Bernardino County,0.44,2014,Feb
4168,San Bernardino County,0.46,2014,Mar
4169,San Bernardino County,0.25,2014,Apr
4170,San Bernardino County,0.11,2014,May
4171,San Bernardino County,0.0,2014,Jun
4172,San Bernardino County,0.47,2014,Jul
4173,San Bernardino County,1.06,2014,Aug
4174,San Bernardino County,0.46,2014,Sep
4175,San Bernardino County,0.03,2014,Oct
4176,San Bernardino County,0.09,2014,Noc
4177,San Bernardino County,1.43,2014,Dec
4178,San Bernardino County,1.01,2015,Jan
4179,San Bernardino County,0.52,2015,Feb
4180,San Bernardino County,0.5,2015,Mar
4181,San Bernardino County,0.19,2015,Apr
4182,San Bernardino County,0.23,2015,May
4183,San Bernardino County,0.06,2015,Jun
4184,San Bernardino County,1.2,2015,Jul
4185,San Bernardino County,0.1,2015,Aug
4186,San Bernardino County,0.33,2015,Sep
4187,San Bernardino County,0.9,2015,Oct
4188,San Bernardino County,0.23,2015,Noc
4189,San Bernardino County,0.27,2015,Dec
4190,San Bernardino County,1.49,2016,Jan
4191,San Bernardino County,0.25,2016,Feb
4192,San Bernardino County,0.34,2016,Mar
4193,San Bernardino County,0.83,2016,Apr
4194,San Bernardino County,0.15,2016,May
4195,San Bernardino County,0.03,2016,Jun
4196,San Bernardino County,0.16,2016,Jul
4197,San Bernardino County,0.3,2016,Aug
4198,San Bernardino County,0.18,2016,Sep
4199,San Bernardino County,0.53,2016,Oct
4200,San Bernardino County,0.24,2016,Noc
4201,San Bernardino County,2.1,2016,Dec
4202,San Bernardino County,2.91,2017,Jan
4203,San Bernardino County,1.3,2017,Feb
4204,San Bernardino County,0.04,2017,Mar
4205,San Bernardino County,0.02,2017,Apr
4206,San Bernardino County,0.19,2017,May
4207,San Bernardino County,0.0,2017,Jun
4208,San Bernardino County,0.35,2017,Jul
4209,San Bernardino County,0.36,2017,Aug
4210,San Bernardino County,0.39,2017,Sep
4211,San Bernardino County,0.0,2017,Oct
4212,San Bernardino County,0.0,2017,Noc
4213,San Bernardino County,0.0,2017,Dec
4214,San Bernardino County,1.12,2018,Jan
4215,San Bernardino County,0.12,2018,Feb
4216,San Bernardino County,0.92,2018,Mar
4217,San Bernardino County,0.0,2018,Apr
4218,San Bernardino County,0.25,2018,May
4219,San Bernardino County,0.0,2018,Jun
4220,San Bernardino County,0.51,2018,Jul
4221,San Bernardino County,0.15,2018,Aug
4222,San Bernardino County,0.01,2018,Sep
4223,San Bernardino County,0.81,2018,Oct
4224,San Bernardino County,0.36,2018,Noc
4225,San Bernardino County,0.86,2018,Dec
4226,San Bernardino County,1.87,2019,Jan
4227,San Bernardino County,2.9,2019,Feb
4228,San Bernardino County,1.17,2019,Mar
4229,San Bernardino County,0.18,2019,Apr
4230,San Bernardino County,0.52,2019,May
4231,San Bernardino County,0.01,2019,Jun
4232,San Bernardino County,0.24,2019,Jul
4233,San Bernardino County,0.06,2019,Aug
4234,San Bernardino County,0.24,2019,Sep
4235,San Bernardino County,0.0,2019,Oct
4236,San Bernardino County,1.39,2019,Noc
4237,San Bernardino County,2.21,2019,Dec
4238,San Bernardino County,0.03,2020,Jan
4239,San Bernardino County,0.23,2020,Feb
4240,San Bernardino County,2.39,2020,Mar
4241,San Bernardino County,1.33,2020,Apr
4242,San Bernardino County,0.01,2020,May
4243,San Bernardino County,0.0,2020,Jun
4244,San Bernardino County,0.0,2020,Jul
4245,San Bernardino County,0.03,2020,Aug
4246,San Bernardino County,0.0,2020,Sep
4247,San Bernardino County,0.0,2020,Oct
4248,San Diego County,0.96,2011,Jan
4249,San Diego County,3.73,2011,Feb
4250,San Diego County,1.95,2011,Mar
4251,San Diego County,0.37,2011,Apr
4252,San Diego County,0.78,2011,May
4253,San Diego County,0.05,2011,Jun
4254,San Diego County,0.25,2011,Jul
4255,San Diego County,0.12,2011,Aug
4256,San Diego County,0.27,2011,Sep
4257,San Diego County,0.62,2011,Oct
4258,San Diego County,2.73,2011,Noc
4259,San Diego County,0.95,2011,Dec
4260,San Diego County,0.72,2012,Jan
4261,San Diego County,1.37,2012,Feb
4262,San Diego County,1.88,2012,Mar
4263,San Diego County,1.73,2012,Apr
4264,San Diego County,0.05,2012,May
4265,San Diego County,0.0,2012,Jun
4266,San Diego County,0.24,2012,Jul
4267,San Diego County,0.39,2012,Aug
4268,San Diego County,0.18,2012,Sep
4269,San Diego County,0.41,2012,Oct
4270,San Diego County,0.45,2012,Noc
4271,San Diego County,2.38,2012,Dec
4272,San Diego County,1.56,2013,Jan
4273,San Diego County,0.89,2013,Feb
4274,San Diego County,1.15,2013,Mar
4275,San Diego County,0.05,2013,Apr
4276,San Diego County,0.58,2013,May
4277,San Diego County,0.0,2013,Jun
4278,San Diego County,0.39,2013,Jul
4279,San Diego County,0.67,2013,Aug
4280,San Diego County,0.27,2013,Sep
4281,San Diego County,1.05,2013,Oct
4282,San Diego County,0.68,2013,Noc
4283,San Diego County,0.57,2013,Dec
4284,San Diego County,0.14,2014,Jan
4285,San Diego County,1.29,2014,Feb
4286,San Diego County,1.26,2014,Mar
4287,San Diego County,0.71,2014,Apr
4288,San Diego County,0.02,2014,May
4289,San Diego County,0.0,2014,Jun
4290,San Diego County,0.12,2014,Jul
4291,San Diego County,0.56,2014,Aug
4292,San Diego County,0.23,2014,Sep
4293,San Diego County,0.0,2014,Oct
4294,San Diego County,0.5,2014,Noc
4295,San Diego County,3.24,2014,Dec
4296,San Diego County,0.6,2015,Jan
4297,San Diego County,0.75,2015,Feb
4298,San Diego County,1.18,2015,Mar
4299,San Diego County,0.31,2015,Apr
4300,San Diego County,1.39,2015,May
4301,San Diego County,0.09,2015,Jun
4302,San Diego County,0.72,2015,Jul
4303,San Diego County,0.05,2015,Aug
4304,San Diego County,0.91,2015,Sep
4305,San Diego County,0.63,2015,Oct
4306,San Diego County,0.88,2015,Noc
4307,San Diego County,1.57,2015,Dec
4308,San Diego County,4.03,2016,Jan
4309,San Diego County,0.4,2016,Feb
4310,San Diego County,1.16,2016,Mar
4311,San Diego County,0.84,2016,Apr
4312,San Diego County,0.5,2016,May
4313,San Diego County,0.0,2016,Jun
4314,San Diego County,0.0,2016,Jul
4315,San Diego County,0.0,2016,Aug
4316,San Diego County,0.7,2016,Sep
4317,San Diego County,0.17,2016,Oct
4318,San Diego County,1.17,2016,Noc
4319,San Diego County,4.2,2016,Dec
4320,San Diego County,5.78,2017,Jan
4321,San Diego County,4.78,2017,Feb
4322,San Diego County,0.19,2017,Mar
4323,San Diego County,0.01,2017,Apr
4324,San Diego County,1.15,2017,May
4325,San Diego County,0.01,2017,Jun
4326,San Diego County,0.1,2017,Jul
4327,San Diego County,0.49,2017,Aug
4328,San Diego County,0.19,2017,Sep
4329,San Diego County,0.02,2017,Oct
4330,San Diego County,0.03,2017,Noc
4331,San Diego County,0.04,2017,Dec
4332,San Diego County,2.55,2018,Jan
4333,San Diego County,0.64,2018,Feb
4334,San Diego County,1.74,2018,Mar
4335,San Diego County,0.03,2018,Apr
4336,San Diego County,0.16,2018,May
4337,San Diego County,0.0,2018,Jun
4338,San Diego County,0.18,2018,Jul
4339,San Diego County,0.02,2018,Aug
4340,San Diego County,0.0,2018,Sep
4341,San Diego County,0.51,2018,Oct
4342,San Diego County,1.59,2018,Noc
4343,San Diego County,2.27,2018,Dec
4344,San Diego County,2.92,2019,Jan
4345,San Diego County,7.34,2019,Feb
4346,San Diego County,1.45,2019,Mar
4347,San Diego County,0.29,2019,Apr
4348,San Diego County,1.27,2019,May
4349,San Diego County,0.06,2019,Jun
4350,San Diego County,0.15,2019,Jul
4351,San Diego County,0.0,2019,Aug
4352,San Diego County,0.31,2019,Sep
4353,San Diego County,0.0,2019,Oct
4354,San Diego County,3.63,2019,Noc
4355,San Diego County,3.75,2019,Dec
4356,San Diego County,0.37,2020,Jan
4357,San Diego County,0.71,2020,Feb
4358,San Diego County,4.75,2020,Mar
4359,San Diego County,3.37,2020,Apr
4360,San Diego County,0.08,2020,May
4361,San Diego County,0.11,2020,Jun
4362,San Diego County,0.0,2020,Jul
4363,San Diego County,0.01,2020,Aug
4364,San Diego County,0.0,2020,Sep
4365,San Diego County,0.04,2020,Oct
4366,San Francisco County,1.45,2011,Jan
4367,San Francisco County,5.09,2011,Feb
4368,San Francisco County,8.11,2011,Mar
4369,San Francisco County,0.59,2011,Apr
4370,San Francisco County,1.19,2011,May
4371,San Francisco County,1.02,2011,Jun
4372,San Francisco County,0.03,2011,Jul
4373,San Francisco County,0.02,2011,Aug
4374,San Francisco County,0.0,2011,Sep
4375,San Francisco County,1.72,2011,Oct
4376,San Francisco County,1.8,2011,Noc
4377,San Francisco County,0.14,2011,Dec
4378,San Francisco County,3.14,2012,Jan
4379,San Francisco County,1.11,2012,Feb
4380,San Francisco County,7.0,2012,Mar
4381,San Francisco County,2.99,2012,Apr
4382,San Francisco County,0.03,2012,May
4383,San Francisco County,0.16,2012,Jun
4384,San Francisco County,0.02,2012,Jul
4385,San Francisco County,0.01,2012,Aug
4386,San Francisco County,0.0,2012,Sep
4387,San Francisco County,1.64,2012,Oct
4388,San Francisco County,5.92,2012,Noc
4389,San Francisco County,8.85,2012,Dec
4390,San Francisco County,0.59,2013,Jan
4391,San Francisco County,0.81,2013,Feb
4392,San Francisco County,0.8,2013,Mar
4393,San Francisco County,1.14,2013,Apr
4394,San Francisco County,0.06,2013,May
4395,San Francisco County,0.28,2013,Jun
4396,San Francisco County,0.0,2013,Jul
4397,San Francisco County,0.06,2013,Aug
4398,San Francisco County,0.61,2013,Sep
4399,San Francisco County,0.01,2013,Oct
4400,San Francisco County,1.39,2013,Noc
4401,San Francisco County,0.46,2013,Dec
4402,San Francisco County,0.08,2014,Jan
4403,San Francisco County,6.25,2014,Feb
4404,San Francisco County,3.3,2014,Mar
4405,San Francisco County,1.74,2014,Apr
4406,San Francisco County,0.1,2014,May
4407,San Francisco County,0.01,2014,Jun
4408,San Francisco County,0.03,2014,Jul
4409,San Francisco County,0.01,2014,Aug
4410,San Francisco County,0.58,2014,Sep
4411,San Francisco County,0.61,2014,Oct
4412,San Francisco County,2.57,2014,Noc
4413,San Francisco County,13.46,2014,Dec
4414,San Francisco County,0.0,2015,Jan
4415,San Francisco County,2.11,2015,Feb
4416,San Francisco County,0.13,2015,Mar
4417,San Francisco County,1.54,2015,Apr
4418,San Francisco County,0.11,2015,May
4419,San Francisco County,0.23,2015,Jun
4420,San Francisco County,0.06,2015,Jul
4421,San Francisco County,0.02,2015,Aug
4422,San Francisco County,0.08,2015,Sep
4423,San Francisco County,0.02,2015,Oct
4424,San Francisco County,1.66,2015,Noc
4425,San Francisco County,5.19,2015,Dec
4426,San Francisco County,7.46,2016,Jan
4427,San Francisco County,1.03,2016,Feb
4428,San Francisco County,7.2,2016,Mar
4429,San Francisco County,1.48,2016,Apr
4430,San Francisco County,0.16,2016,May
4431,San Francisco County,0.01,2016,Jun
4432,San Francisco County,0.02,2016,Jul
4433,San Francisco County,0.01,2016,Aug
4434,San Francisco County,0.0,2016,Sep
4435,San Francisco County,3.63,2016,Oct
4436,San Francisco County,2.31,2016,Noc
4437,San Francisco County,5.54,2016,Dec
4438,San Francisco County,10.63,2017,Jan
4439,San Francisco County,9.26,2017,Feb
4440,San Francisco County,4.12,2017,Mar
4441,San Francisco County,2.9,2017,Apr
4442,San Francisco County,0.01,2017,May
4443,San Francisco County,0.19,2017,Jun
4444,San Francisco County,0.0,2017,Jul
4445,San Francisco County,0.01,2017,Aug
4446,San Francisco County,0.27,2017,Sep
4447,San Francisco County,0.28,2017,Oct
4448,San Francisco County,3.77,2017,Noc
4449,San Francisco County,0.15,2017,Dec
4450,San Francisco County,5.61,2018,Jan
4451,San Francisco County,0.4,2018,Feb
4452,San Francisco County,5.38,2018,Mar
4453,San Francisco County,4.12,2018,Apr
4454,San Francisco County,0.05,2018,May
4455,San Francisco County,0.0,2018,Jun
4456,San Francisco County,0.0,2018,Jul
4457,San Francisco County,0.01,2018,Aug
4458,San Francisco County,0.03,2018,Sep
4459,San Francisco County,0.31,2018,Oct
4460,San Francisco County,4.22,2018,Noc
4461,San Francisco County,2.38,2018,Dec
4462,San Francisco County,5.57,2019,Jan
4463,San Francisco County,9.46,2019,Feb
4464,San Francisco County,5.21,2019,Mar
4465,San Francisco County,0.47,2019,Apr
4466,San Francisco County,2.51,2019,May
4467,San Francisco County,0.0,2019,Jun
4468,San Francisco County,0.0,2019,Jul
4469,San Francisco County,0.0,2019,Aug
4470,San Francisco County,0.12,2019,Sep
4471,San Francisco County,0.0,2019,Oct
4472,San Francisco County,1.44,2019,Noc
4473,San Francisco County,4.78,2019,Dec
4474,San Francisco County,2.45,2020,Jan
4475,San Francisco County,0.0,2020,Feb
4476,San Francisco County,2.28,2020,Mar
4477,San Francisco County,1.18,2020,Apr
4478,San Francisco County,0.62,2020,May
4479,San Francisco County,0.0,2020,Jun
4480,San Francisco County,0.03,2020,Jul
4481,San Francisco County,0.06,2020,Aug
4482,San Francisco County,0.0,2020,Sep
4483,San Francisco County,0.0,2020,Oct
4484,San Joaquin County,1.02,2011,Jan
4485,San Joaquin County,2.79,2011,Feb
4486,San Joaquin County,4.04,2011,Mar
4487,San Joaquin County,0.2,2011,Apr
4488,San Joaquin County,0.86,2011,May
4489,San Joaquin County,0.61,2011,Jun
4490,San Joaquin County,0.0,2011,Jul
4491,San Joaquin County,0.0,2011,Aug
4492,San Joaquin County,0.01,2011,Sep
4493,San Joaquin County,1.01,2011,Oct
4494,San Joaquin County,0.91,2011,Noc
4495,San Joaquin County,0.16,2011,Dec
4496,San Joaquin County,1.69,2012,Jan
4497,San Joaquin County,0.67,2012,Feb
4498,San Joaquin County,2.84,2012,Mar
4499,San Joaquin County,2.28,2012,Apr
4500,San Joaquin County,0.05,2012,May
4501,San Joaquin County,0.08,2012,Jun
4502,San Joaquin County,0.01,2012,Jul
4503,San Joaquin County,0.0,2012,Aug
4504,San Joaquin County,0.01,2012,Sep
4505,San Joaquin County,0.43,2012,Oct
4506,San Joaquin County,2.9,2012,Noc
4507,San Joaquin County,4.72,2012,Dec
4508,San Joaquin County,1.2,2013,Jan
4509,San Joaquin County,0.27,2013,Feb
4510,San Joaquin County,0.9,2013,Mar
4511,San Joaquin County,0.57,2013,Apr
4512,San Joaquin County,0.06,2013,May
4513,San Joaquin County,0.12,2013,Jun
4514,San Joaquin County,0.0,2013,Jul
4515,San Joaquin County,0.0,2013,Aug
4516,San Joaquin County,0.44,2013,Sep
4517,San Joaquin County,0.01,2013,Oct
4518,San Joaquin County,1.11,2013,Noc
4519,San Joaquin County,0.38,2013,Dec
4520,San Joaquin County,0.21,2014,Jan
4521,San Joaquin County,2.97,2014,Feb
4522,San Joaquin County,1.89,2014,Mar
4523,San Joaquin County,1.13,2014,Apr
4524,San Joaquin County,0.01,2014,May
4525,San Joaquin County,0.01,2014,Jun
4526,San Joaquin County,0.0,2014,Jul
4527,San Joaquin County,0.0,2014,Aug
4528,San Joaquin County,0.42,2014,Sep
4529,San Joaquin County,0.41,2014,Oct
4530,San Joaquin County,1.18,2014,Noc
4531,San Joaquin County,6.17,2014,Dec
4532,San Joaquin County,0.01,2015,Jan
4533,San Joaquin County,1.68,2015,Feb
4534,San Joaquin County,0.25,2015,Mar
4535,San Joaquin County,1.04,2015,Apr
4536,San Joaquin County,0.15,2015,May
4537,San Joaquin County,0.1,2015,Jun
4538,San Joaquin County,0.01,2015,Jul
4539,San Joaquin County,0.04,2015,Aug
4540,San Joaquin County,0.01,2015,Sep
4541,San Joaquin County,0.22,2015,Oct
