,County,Temp,Year,Month
4417,San Francisco County,58.0,2015,Feb
4418,San Francisco County,58.7,2015,Mar
4419,San Francisco County,56.6,2015,Apr
4420,San Francisco County,56.1,2015,May
4421,San Francisco County,61.7,2015,Jun
4422,San Francisco County,65.2,2015,Jul
4423,San Francisco County,67.1,2015,Aug
4424,San Francisco County,66.5,2015,Sep
4425,San Francisco County,64.4,2015,Oct
4426,San Francisco County,53.9,2015,Noc
4427,San Francisco County,50.0,2015,Dec
4428,San Francisco County,52.2,2016,Jan
4429,San Francisco County,57.1,2016,Feb
4430,San Francisco County,55.8,2016,Mar
4431,San Francisco County,58.6,2016,Apr
4432,San Francisco County,59.2,2016,May
4433,San Francisco County,61.9,2016,Jun
4434,San Francisco County,61.2,2016,Jul
4435,San Francisco County,61.8,2016,Aug
4436,San Francisco County,63.0,2016,Sep
4437,San Francisco County,61.1,2016,Oct
4438,San Francisco County,57.3,2016,Noc
4439,San Francisco County,50.1,2016,Dec
4440,San Francisco County,49.1,2017,Jan
4441,San Francisco County,53.1,2017,Feb
4442,San Francisco County,56.3,2017,Mar
4443,San Francisco County,56.8,2017,Apr
4444,San Francisco County,58.5,2017,May
4445,San Francisco County,61.7,2017,Jun
4446,San Francisco County,62.3,2017,Jul
4447,San Francisco County,64.0,2017,Aug
4448,San Francisco County,68.2,2017,Sep
4449,San Francisco County,62.6,2017,Oct
4450,San Francisco County,56.7,2017,Noc
4451,San Francisco County,52.8,2017,Dec
4452,San Francisco County,52.9,2018,Jan
4453,San Francisco County,54.1,2018,Feb
4454,San Francisco County,53.3,2018,Mar
4455,San Francisco County,56.0,2018,Apr
4456,San Francisco County,57.7,2018,May
4457,San Francisco County,60.9,2018,Jun
4458,San Francisco County,62.4,2018,Jul
4459,San Francisco County,61.8,2018,Aug
4460,San Francisco County,61.3,2018,Sep
4461,San Francisco County,61.6,2018,Oct
4462,San Francisco County,57.4,2018,Noc
4463,San Francisco County,52.3,2018,Dec
4464,San Francisco County,53.1,2019,Jan
4465,San Francisco County,48.5,2019,Feb
4466,San Francisco County,53.4,2019,Mar
4467,San Francisco County,57.5,2019,Apr
4468,San Francisco County,56.4,2019,May
4469,San Francisco County,62.8,2019,Jun
4470,San Francisco County,62.4,2019,Jul
4471,San Francisco County,65.9,2019,Aug
4472,San Francisco County,65.6,2019,Sep
4473,San Francisco County,61.6,2019,Oct
4474,San Francisco County,55.6,2019,Noc
4475,San Francisco County,52.0,2019,Dec
4476,San Francisco County,51.2,2020,Jan
4477,San Francisco County,55.0,2020,Feb
4478,San Francisco County,52.8,2020,Mar
4479,San Francisco County,56.0,2020,Apr
4480,San Francisco County,60.6,2020,May
4481,San Francisco County,62.4,2020,Jun
4482,San Francisco County,62.0,2020,Jul
4483,San Francisco County,65.1,2020,Aug
4484,San Francisco County,66.4,2020,Sep
4485,San Francisco County,65.5,2020,Oct
4486,San Joaquin County,46.0,2011,Jan
4487,San Joaquin County,48.5,2011,Feb
4488,San Joaquin County,53.8,2011,Mar
4489,San Joaquin County,58.6,2011,Apr
4490,San Joaquin County,61.7,2011,May
4491,San Joaquin County,69.3,2011,Jun
4492,San Joaquin County,74.7,2011,Jul
4493,San Joaquin County,74.9,2011,Aug
4494,San Joaquin County,74.8,2011,Sep
4495,San Joaquin County,64.6,2011,Oct
4496,San Joaquin County,52.0,2011,Noc
4497,San Joaquin County,45.9,2011,Dec
4498,San Joaquin County,48.4,2012,Jan
4499,San Joaquin County,51.6,2012,Feb
4500,San Joaquin County,53.2,2012,Mar
4501,San Joaquin County,60.3,2012,Apr
4502,San Joaquin County,67.5,2012,May
4503,San Joaquin County,71.4,2012,Jun
4504,San Joaquin County,74.9,2012,Jul
4505,San Joaquin County,77.0,2012,Aug
4506,San Joaquin County,73.3,2012,Sep
4507,San Joaquin County,65.2,2012,Oct
4508,San Joaquin County,56.0,2012,Noc
4509,San Joaquin County,47.5,2012,Dec
4510,San Joaquin County,45.0,2013,Jan
4511,San Joaquin County,49.7,2013,Feb
4512,San Joaquin County,57.4,2013,Mar
4513,San Joaquin County,63.9,2013,Apr
4514,San Joaquin County,68.6,2013,May
4515,San Joaquin County,73.9,2013,Jun
4516,San Joaquin County,77.3,2013,Jul
4517,San Joaquin County,74.7,2013,Aug
4518,San Joaquin County,71.3,2013,Sep
4519,San Joaquin County,62.8,2013,Oct
4520,San Joaquin County,55.5,2013,Noc
4521,San Joaquin County,46.0,2013,Dec
4522,San Joaquin County,51.7,2014,Jan
4523,San Joaquin County,53.7,2014,Feb
4524,San Joaquin County,58.8,2014,Mar
4525,San Joaquin County,62.0,2014,Apr
4526,San Joaquin County,69.0,2014,May
4527,San Joaquin County,73.7,2014,Jun
4528,San Joaquin County,78.1,2014,Jul
4529,San Joaquin County,75.7,2014,Aug
4530,San Joaquin County,73.7,2014,Sep
4531,San Joaquin County,68.0,2014,Oct
4532,San Joaquin County,56.4,2014,Noc
4533,San Joaquin County,52.7,2014,Dec
4534,San Joaquin County,49.6,2015,Jan
4535,San Joaquin County,56.1,2015,Feb
4536,San Joaquin County,61.6,2015,Mar
4537,San Joaquin County,62.0,2015,Apr
4538,San Joaquin County,64.4,2015,May
4539,San Joaquin County,75.8,2015,Jun
4540,San Joaquin County,77.1,2015,Jul
4541,San Joaquin County,76.2,2015,Aug
4542,San Joaquin County,74.5,2015,Sep
4543,San Joaquin County,69.8,2015,Oct
4544,San Joaquin County,51.9,2015,Noc
4545,San Joaquin County,47.3,2015,Dec
4546,San Joaquin County,50.0,2016,Jan
4547,San Joaquin County,55.6,2016,Feb
4548,San Joaquin County,57.4,2016,Mar
4549,San Joaquin County,62.9,2016,Apr
4550,San Joaquin County,67.2,2016,May
4551,San Joaquin County,75.2,2016,Jun
4552,San Joaquin County,77.0,2016,Jul
4553,San Joaquin County,75.2,2016,Aug
4554,San Joaquin County,72.1,2016,Sep
4555,San Joaquin County,63.9,2016,Oct
4556,San Joaquin County,56.5,2016,Noc
4557,San Joaquin County,46.6,2016,Dec
4558,San Joaquin County,47.2,2017,Jan
4559,San Joaquin County,53.0,2017,Feb
4560,San Joaquin County,57.9,2017,Mar
4561,San Joaquin County,59.9,2017,Apr
4562,San Joaquin County,68.5,2017,May
4563,San Joaquin County,75.4,2017,Jun
4564,San Joaquin County,79.7,2017,Jul
4565,San Joaquin County,78.6,2017,Aug
4566,San Joaquin County,74.2,2017,Sep
4567,San Joaquin County,65.1,2017,Oct
4568,San Joaquin County,56.6,2017,Noc
4569,San Joaquin County,48.8,2017,Dec
4570,San Joaquin County,51.8,2018,Jan
4571,San Joaquin County,52.9,2018,Feb
4572,San Joaquin County,54.8,2018,Mar
4573,San Joaquin County,61.1,2018,Apr
4574,San Joaquin County,66.6,2018,May
4575,San Joaquin County,74.2,2018,Jun
4576,San Joaquin County,79.8,2018,Jul
4577,San Joaquin County,75.2,2018,Aug
4578,San Joaquin County,71.8,2018,Sep
4579,San Joaquin County,66.1,2018,Oct
4580,San Joaquin County,55.8,2018,Noc
4581,San Joaquin County,49.7,2018,Dec
4582,San Joaquin County,50.9,2019,Jan
4583,San Joaquin County,47.7,2019,Feb
4584,San Joaquin County,54.2,2019,Mar
4585,San Joaquin County,63.5,2019,Apr
4586,San Joaquin County,62.8,2019,May
4587,San Joaquin County,75.0,2019,Jun
4588,San Joaquin County,77.2,2019,Jul
4589,San Joaquin County,78.4,2019,Aug
4590,San Joaquin County,72.3,2019,Sep
4591,San Joaquin County,63.7,2019,Oct
4592,San Joaquin County,56.6,2019,Noc
4593,San Joaquin County,50.6,2019,Dec
4594,San Joaquin County,49.2,2020,Jan
4595,San Joaquin County,55.0,2020,Feb
4596,San Joaquin County,54.0,2020,Mar
4597,San Joaquin County,62.2,2020,Apr
4598,San Joaquin County,69.8,2020,May
4599,San Joaquin County,74.9,2020,Jun
4600,San Joaquin County,77.3,2020,Jul
4601,San Joaquin County,80.2,2020,Aug
4602,San Joaquin County,76.8,2020,Sep
4603,San Joaquin County,70.3,2020,Oct
4604,San Luis Obispo County,50.0,2011,Jan
4605,San Luis Obispo County,46.7,2011,Feb
4606,San Luis Obispo County,51.4,2011,Mar
4607,San Luis Obispo County,55.2,2011,Apr
4608,San Luis Obispo County,57.6,2011,May
4609,San Luis Obispo County,65.0,2011,Jun
4610,San Luis Obispo County,71.2,2011,Jul
4611,San Luis Obispo County,71.2,2011,Aug
4612,San Luis Obispo County,70.5,2011,Sep
4613,San Luis Obispo County,62.9,2011,Oct
4614,San Luis Obispo County,52.3,2011,Noc
4615,San Luis Obispo County,46.4,2011,Dec
4616,San Luis Obispo County,50.2,2012,Jan
4617,San Luis Obispo County,49.8,2012,Feb
4618,San Luis Obispo County,51.3,2012,Mar
4619,San Luis Obispo County,56.6,2012,Apr
4620,San Luis Obispo County,62.7,2012,May
4621,San Luis Obispo County,67.0,2012,Jun
4622,San Luis Obispo County,70.6,2012,Jul
4623,San Luis Obispo County,75.2,2012,Aug
4624,San Luis Obispo County,71.6,2012,Sep
4625,San Luis Obispo County,63.6,2012,Oct
4626,San Luis Obispo County,55.9,2012,Noc
4627,San Luis Obispo County,48.2,2012,Dec
4628,San Luis Obispo County,47.3,2013,Jan
4629,San Luis Obispo County,48.5,2013,Feb
4630,San Luis Obispo County,56.0,2013,Mar
4631,San Luis Obispo County,59.7,2013,Apr
4632,San Luis Obispo County,63.9,2013,May
4633,San Luis Obispo County,69.8,2013,Jun
4634,San Luis Obispo County,74.3,2013,Jul
4635,San Luis Obispo County,72.2,2013,Aug
4636,San Luis Obispo County,69.7,2013,Sep
4637,San Luis Obispo County,61.1,2013,Oct
4638,San Luis Obispo County,55.6,2013,Noc
4639,San Luis Obispo County,49.4,2013,Dec
4640,San Luis Obispo County,54.3,2014,Jan
4641,San Luis Obispo County,53.2,2014,Feb
4642,San Luis Obispo County,56.6,2014,Mar
4643,San Luis Obispo County,59.0,2014,Apr
4644,San Luis Obispo County,65.1,2014,May
4645,San Luis Obispo County,69.4,2014,Jun
4646,San Luis Obispo County,74.4,2014,Jul
4647,San Luis Obispo County,72.7,2014,Aug
4648,San Luis Obispo County,71.5,2014,Sep
4649,San Luis Obispo County,66.6,2014,Oct
4650,San Luis Obispo County,57.6,2014,Noc
4651,San Luis Obispo County,52.2,2014,Dec
4652,San Luis Obispo County,52.3,2015,Jan
4653,San Luis Obispo County,55.6,2015,Feb
4654,San Luis Obispo County,59.0,2015,Mar
4655,San Luis Obispo County,57.7,2015,Apr
4656,San Luis Obispo County,59.2,2015,May
4657,San Luis Obispo County,70.7,2015,Jun
4658,San Luis Obispo County,71.9,2015,Jul
4659,San Luis Obispo County,73.6,2015,Aug
4660,San Luis Obispo County,72.0,2015,Sep
4661,San Luis Obispo County,67.3,2015,Oct
4662,San Luis Obispo County,51.4,2015,Noc
4663,San Luis Obispo County,46.5,2015,Dec
4664,San Luis Obispo County,50.3,2016,Jan
4665,San Luis Obispo County,55.3,2016,Feb
4666,San Luis Obispo County,54.9,2016,Mar
4667,San Luis Obispo County,58.8,2016,Apr
4668,San Luis Obispo County,61.4,2016,May
4669,San Luis Obispo County,71.8,2016,Jun
4670,San Luis Obispo County,73.0,2016,Jul
4671,San Luis Obispo County,72.2,2016,Aug
4672,San Luis Obispo County,68.6,2016,Sep
4673,San Luis Obispo County,61.8,2016,Oct
4674,San Luis Obispo County,56.9,2016,Noc
4675,San Luis Obispo County,48.5,2016,Dec
4676,San Luis Obispo County,48.2,2017,Jan
4677,San Luis Obispo County,50.7,2017,Feb
4678,San Luis Obispo County,55.0,2017,Mar
4679,San Luis Obispo County,57.6,2017,Apr
4680,San Luis Obispo County,62.4,2017,May
4681,San Luis Obispo County,71.2,2017,Jun
4682,San Luis Obispo County,76.0,2017,Jul
4683,San Luis Obispo County,75.4,2017,Aug
4684,San Luis Obispo County,70.0,2017,Sep
4685,San Luis Obispo County,64.3,2017,Oct
4686,San Luis Obispo County,57.5,2017,Noc
4687,San Luis Obispo County,52.3,2017,Dec
4688,San Luis Obispo County,53.9,2018,Jan
4689,San Luis Obispo County,50.3,2018,Feb
4690,San Luis Obispo County,52.1,2018,Mar
4691,San Luis Obispo County,58.0,2018,Apr
4692,San Luis Obispo County,60.7,2018,May
4693,San Luis Obispo County,68.2,2018,Jun
4694,San Luis Obispo County,77.0,2018,Jul
4695,San Luis Obispo County,73.8,2018,Aug
4696,San Luis Obispo County,69.7,2018,Sep
4697,San Luis Obispo County,63.2,2018,Oct
4698,San Luis Obispo County,57.1,2018,Noc
4699,San Luis Obispo County,49.4,2018,Dec
4700,San Luis Obispo County,50.9,2019,Jan
4701,San Luis Obispo County,45.0,2019,Feb
4702,San Luis Obispo County,51.3,2019,Mar
4703,San Luis Obispo County,59.3,2019,Apr
4704,San Luis Obispo County,58.2,2019,May
4705,San Luis Obispo County,68.9,2019,Jun
4706,San Luis Obispo County,72.2,2019,Jul
4707,San Luis Obispo County,73.6,2019,Aug
4708,San Luis Obispo County,69.5,2019,Sep
4709,San Luis Obispo County,62.0,2019,Oct
4710,San Luis Obispo County,56.1,2019,Noc
4711,San Luis Obispo County,49.9,2019,Dec
4712,San Luis Obispo County,48.8,2020,Jan
4713,San Luis Obispo County,52.5,2020,Feb
4714,San Luis Obispo County,50.4,2020,Mar
4715,San Luis Obispo County,57.1,2020,Apr
4716,San Luis Obispo County,63.7,2020,May
4717,San Luis Obispo County,68.2,2020,Jun
4718,San Luis Obispo County,71.6,2020,Jul
4719,San Luis Obispo County,75.8,2020,Aug
4720,San Luis Obispo County,73.2,2020,Sep
4721,San Luis Obispo County,68.7,2020,Oct
4722,San Mateo County,50.8,2011,Jan
4723,San Mateo County,49.0,2011,Feb
4724,San Mateo County,52.0,2011,Mar
4725,San Mateo County,53.3,2011,Apr
4726,San Mateo County,54.9,2011,May
4727,San Mateo County,59.2,2011,Jun
4728,San Mateo County,62.7,2011,Jul
4729,San Mateo County,62.6,2011,Aug
4730,San Mateo County,64.2,2011,Sep
4731,San Mateo County,62.0,2011,Oct
4732,San Mateo County,52.2,2011,Noc
4733,San Mateo County,48.5,2011,Dec
4734,San Mateo County,50.6,2012,Jan
4735,San Mateo County,50.8,2012,Feb
4736,San Mateo County,51.0,2012,Mar
4737,San Mateo County,55.2,2012,Apr
4738,San Mateo County,57.2,2012,May
4739,San Mateo County,60.4,2012,Jun
4740,San Mateo County,62.6,2012,Jul
4741,San Mateo County,62.9,2012,Aug
4742,San Mateo County,61.0,2012,Sep
4743,San Mateo County,61.8,2012,Oct
4744,San Mateo County,56.3,2012,Noc
4745,San Mateo County,49.9,2012,Dec
4746,San Mateo County,48.3,2013,Jan
4747,San Mateo County,49.2,2013,Feb
4748,San Mateo County,53.9,2013,Mar
4749,San Mateo County,57.2,2013,Apr
4750,San Mateo County,59.2,2013,May
4751,San Mateo County,62.4,2013,Jun
4752,San Mateo County,64.0,2013,Jul
4753,San Mateo County,65.0,2013,Aug
4754,San Mateo County,64.5,2013,Sep
4755,San Mateo County,58.9,2013,Oct
4756,San Mateo County,55.1,2013,Noc
4757,San Mateo County,49.2,2013,Dec
4758,San Mateo County,54.1,2014,Jan
4759,San Mateo County,52.6,2014,Feb
4760,San Mateo County,56.3,2014,Mar
4761,San Mateo County,56.6,2014,Apr
4762,San Mateo County,60.8,2014,May
4763,San Mateo County,61.8,2014,Jun
4764,San Mateo County,65.9,2014,Jul
4765,San Mateo County,66.1,2014,Aug
4766,San Mateo County,66.0,2014,Sep
4767,San Mateo County,63.8,2014,Oct
4768,San Mateo County,57.1,2014,Noc
4769,San Mateo County,54.6,2014,Dec
4770,San Mateo County,53.6,2015,Jan
4771,San Mateo County,56.5,2015,Feb
4772,San Mateo County,57.5,2015,Mar
4773,San Mateo County,55.7,2015,Apr
4774,San Mateo County,57.1,2015,May
4775,San Mateo County,62.8,2015,Jun
4776,San Mateo County,66.4,2015,Jul
4777,San Mateo County,67.9,2015,Aug
4778,San Mateo County,67.1,2015,Sep
4779,San Mateo County,64.5,2015,Oct
4780,San Mateo County,52.2,2015,Noc
4781,San Mateo County,48.6,2015,Dec
4782,San Mateo County,51.6,2016,Jan
4783,San Mateo County,55.9,2016,Feb
4784,San Mateo County,54.9,2016,Mar
4785,San Mateo County,57.7,2016,Apr
4786,San Mateo County,59.5,2016,May
4787,San Mateo County,62.9,2016,Jun
4788,San Mateo County,63.2,2016,Jul
4789,San Mateo County,63.7,2016,Aug
4790,San Mateo County,64.1,2016,Sep
4791,San Mateo County,60.5,2016,Oct
4792,San Mateo County,55.9,2016,Noc
4793,San Mateo County,49.0,2016,Dec
4794,San Mateo County,48.7,2017,Jan
4795,San Mateo County,52.2,2017,Feb
4796,San Mateo County,55.0,2017,Mar
4797,San Mateo County,55.8,2017,Apr
4798,San Mateo County,58.9,2017,May
4799,San Mateo County,62.4,2017,Jun
4800,San Mateo County,64.2,2017,Jul
4801,San Mateo County,65.8,2017,Aug
4802,San Mateo County,68.3,2017,Sep
4803,San Mateo County,62.0,2017,Oct
4804,San Mateo County,55.7,2017,Noc
4805,San Mateo County,51.5,2017,Dec
4806,San Mateo County,52.7,2018,Jan
4807,San Mateo County,51.8,2018,Feb
4808,San Mateo County,52.4,2018,Mar
4809,San Mateo County,55.2,2018,Apr
4810,San Mateo County,57.8,2018,May
4811,San Mateo County,61.5,2018,Jun
4812,San Mateo County,65.2,2018,Jul
4813,San Mateo County,64.1,2018,Aug
4814,San Mateo County,62.1,2018,Sep
4815,San Mateo County,61.3,2018,Oct
4816,San Mateo County,55.9,2018,Noc
4817,San Mateo County,51.3,2018,Dec
4818,San Mateo County,52.4,2019,Jan
4819,San Mateo County,47.4,2019,Feb
4820,San Mateo County,52.2,2019,Mar
4821,San Mateo County,57.2,2019,Apr
4822,San Mateo County,57.1,2019,May
4823,San Mateo County,63.8,2019,Jun
4824,San Mateo County,64.2,2019,Jul
4825,San Mateo County,67.3,2019,Aug
4826,San Mateo County,66.1,2019,Sep
4827,San Mateo County,60.8,2019,Oct
4828,San Mateo County,54.5,2019,Noc
4829,San Mateo County,51.4,2019,Dec
4830,San Mateo County,50.4,2020,Jan
4831,San Mateo County,53.6,2020,Feb
4832,San Mateo County,52.1,2020,Mar
4833,San Mateo County,55.8,2020,Apr
4834,San Mateo County,60.2,2020,May
4835,San Mateo County,62.5,2020,Jun
4836,San Mateo County,63.7,2020,Jul
4837,San Mateo County,67.3,2020,Aug
4838,San Mateo County,67.1,2020,Sep
4839,San Mateo County,65.4,2020,Oct
4840,Santa Barbara County,52.0,2011,Jan
4841,Santa Barbara County,47.0,2011,Feb
4842,Santa Barbara County,51.6,2011,Mar
4843,Santa Barbara County,54.8,2011,Apr
4844,Santa Barbara County,56.5,2011,May
4845,Santa Barbara County,61.7,2011,Jun
4846,Santa Barbara County,68.4,2011,Jul
4847,Santa Barbara County,68.2,2011,Aug
4848,Santa Barbara County,67.4,2011,Sep
4849,Santa Barbara County,62.3,2011,Oct
4850,Santa Barbara County,53.0,2011,Noc
4851,Santa Barbara County,48.3,2011,Dec
4852,Santa Barbara County,52.5,2012,Jan
4853,Santa Barbara County,50.7,2012,Feb
4854,Santa Barbara County,50.8,2012,Mar
4855,Santa Barbara County,54.9,2012,Apr
4856,Santa Barbara County,59.7,2012,May
4857,Santa Barbara County,63.4,2012,Jun
4858,Santa Barbara County,67.2,2012,Jul
4859,Santa Barbara County,71.0,2012,Aug
4860,Santa Barbara County,69.0,2012,Sep
4861,Santa Barbara County,62.9,2012,Oct
4862,Santa Barbara County,56.6,2012,Noc
4863,Santa Barbara County,48.8,2012,Dec
4864,Santa Barbara County,48.4,2013,Jan
4865,Santa Barbara County,48.7,2013,Feb
4866,Santa Barbara County,54.1,2013,Mar
4867,Santa Barbara County,56.7,2013,Apr
4868,Santa Barbara County,61.6,2013,May
4869,Santa Barbara County,65.4,2013,Jun
4870,Santa Barbara County,70.0,2013,Jul
4871,Santa Barbara County,68.2,2013,Aug
4872,Santa Barbara County,67.6,2013,Sep
4873,Santa Barbara County,60.0,2013,Oct
4874,Santa Barbara County,56.1,2013,Noc
4875,Santa Barbara County,50.9,2013,Dec
4876,Santa Barbara County,56.4,2014,Jan
4877,Santa Barbara County,53.1,2014,Feb
4878,Santa Barbara County,56.0,2014,Mar
4879,Santa Barbara County,57.6,2014,Apr
4880,Santa Barbara County,63.3,2014,May
4881,Santa Barbara County,65.8,2014,Jun
4882,Santa Barbara County,71.1,2014,Jul
4883,Santa Barbara County,70.3,2014,Aug
4884,Santa Barbara County,70.1,2014,Sep
4885,Santa Barbara County,66.2,2014,Oct
4886,Santa Barbara County,59.0,2014,Noc
4887,Santa Barbara County,52.7,2014,Dec
4888,Santa Barbara County,54.6,2015,Jan
4889,Santa Barbara County,56.0,2015,Feb
4890,Santa Barbara County,58.9,2015,Mar
4891,Santa Barbara County,57.2,2015,Apr
4892,Santa Barbara County,57.8,2015,May
4893,Santa Barbara County,66.4,2015,Jun
4894,Santa Barbara County,69.8,2015,Jul
4895,Santa Barbara County,71.6,2015,Aug
4896,Santa Barbara County,71.9,2015,Sep
4897,Santa Barbara County,67.8,2015,Oct
4898,Santa Barbara County,53.7,2015,Noc
4899,Santa Barbara County,49.0,2015,Dec
4900,Santa Barbara County,51.1,2016,Jan
4901,Santa Barbara County,56.3,2016,Feb
4902,Santa Barbara County,54.7,2016,Mar
4903,Santa Barbara County,58.6,2016,Apr
4904,Santa Barbara County,59.3,2016,May
4905,Santa Barbara County,67.6,2016,Jun
4906,Santa Barbara County,69.9,2016,Jul
4907,Santa Barbara County,69.5,2016,Aug
4908,Santa Barbara County,67.7,2016,Sep
4909,Santa Barbara County,62.3,2016,Oct
4910,Santa Barbara County,58.1,2016,Noc
4911,Santa Barbara County,49.8,2016,Dec
4912,Santa Barbara County,48.8,2017,Jan
4913,Santa Barbara County,50.6,2017,Feb
4914,Santa Barbara County,55.3,2017,Mar
4915,Santa Barbara County,57.4,2017,Apr
