County,Date,PCP
Merced County,201911,0.69
Merced County,201912,3.58
Merced County,202001,0.66
Merced County,202002,0
Merced County,202003,2.09
Merced County,202004,1.14
Merced County,202005,0.22
Merced County,202006,0
Merced County,202007,0
Merced County,202008,0
Merced County,202009,0
Merced County,202010,0
Modoc County,201101,0.78
Modoc County,201102,1.82
Modoc County,201103,3.56
Modoc County,201104,3.3
Modoc County,201105,2.02
Modoc County,201106,0.93
Modoc County,201107,0.04
Modoc County,201108,0.02
Modoc County,201109,0.19
Modoc County,201110,0.63
Modoc County,201111,1
Modoc County,201112,0.32
Modoc County,201201,1.67
Modoc County,201202,1.41
Modoc County,201203,2.66
Modoc County,201204,2.26
Modoc County,201205,1.07
Modoc County,201206,0.72
Modoc County,201207,0.05
Modoc County,201208,0.1
Modoc County,201209,0.02
Modoc County,201210,0.94
Modoc County,201211,2.38
Modoc County,201212,4.33
Modoc County,201301,1.27
Modoc County,201302,0.62
Modoc County,201303,0.62
Modoc County,201304,1.54
Modoc County,201305,2.11
Modoc County,201306,0.92
Modoc County,201307,0.32
Modoc County,201308,0.6
Modoc County,201309,1.28
Modoc County,201310,0.35
Modoc County,201311,0.75
Modoc County,201312,0.43
Modoc County,201401,0.51
Modoc County,201402,2.87
Modoc County,201403,3.49
Modoc County,201404,1.1
Modoc County,201405,0.89
Modoc County,201406,0.47
Modoc County,201407,0.29
Modoc County,201408,0.54
Modoc County,201409,0.44
Modoc County,201410,1.9
Modoc County,201411,2.08
Modoc County,201412,3.63
Modoc County,201501,0.39
Modoc County,201502,1.66
Modoc County,201503,1.06
Modoc County,201504,0.77
Modoc County,201505,2.72
Modoc County,201506,0.54
Modoc County,201507,1.32
Modoc County,201508,0.12
Modoc County,201509,0.62
Modoc County,201510,0.91
Modoc County,201511,1.64
Modoc County,201512,5.1
Modoc County,201601,3.95
Modoc County,201602,0.89
Modoc County,201603,2.8
Modoc County,201604,1.3
Modoc County,201605,2.12
Modoc County,201606,0.85
Modoc County,201607,0.11
Modoc County,201608,0.02
Modoc County,201609,0.07
Modoc County,201610,2.61
Modoc County,201611,1.19
Modoc County,201612,3.26
Modoc County,201701,4.59
Modoc County,201702,4.44
Modoc County,201703,2.19
Modoc County,201704,2.51
Modoc County,201705,0.62
Modoc County,201706,0.96
Modoc County,201707,0.42
Modoc County,201708,0.49
Modoc County,201709,0.52
Modoc County,201710,0.73
Modoc County,201711,3.13
Modoc County,201712,0.52
Modoc County,201801,2.01
Modoc County,201802,0.95
Modoc County,201803,2.71
Modoc County,201804,3.1
Modoc County,201805,2.65
Modoc County,201806,0.44
Modoc County,201807,0.14
Modoc County,201808,0.02
Modoc County,201809,0.06
Modoc County,201810,1.25
Modoc County,201811,1.82
Modoc County,201812,2.14
Modoc County,201901,3.18
Modoc County,201902,4.27
Modoc County,201903,2.53
Modoc County,201904,2.64
Modoc County,201905,2.79
Modoc County,201906,0.18
Modoc County,201907,0.02
Modoc County,201908,0.36
Modoc County,201909,1.81
Modoc County,201910,0.46
Modoc County,201911,0.38
Modoc County,201912,2.6
Modoc County,202001,3.53
Modoc County,202002,0.3
Modoc County,202003,2.23
Modoc County,202004,0.67
Modoc County,202005,1.7
Modoc County,202006,0.81
Modoc County,202007,0.06
Modoc County,202008,0.13
Modoc County,202009,0.02
Modoc County,202010,0.42
Mono County,201101,0.75
Mono County,201102,2.46
Mono County,201103,4.71
Mono County,201104,0.86
Mono County,201105,0.78
Mono County,201106,1.25
Mono County,201107,0.52
Mono County,201108,0.18
Mono County,201109,0.86
Mono County,201110,1.17
Mono County,201111,0.37
Mono County,201112,0.01
Mono County,201201,2.11
Mono County,201202,0.46
Mono County,201203,1.65
Mono County,201204,0.83
Mono County,201205,0.11
Mono County,201206,0.21
Mono County,201207,0.29
Mono County,201208,0.92
Mono County,201209,0.16
Mono County,201210,0.74
Mono County,201211,1.42
Mono County,201212,5.28
Mono County,201301,0.39
Mono County,201302,0.17
Mono County,201303,0.58
Mono County,201304,0.5
Mono County,201305,0.82
Mono County,201306,0.08
Mono County,201307,0.89
Mono County,201308,0.48
Mono County,201309,0.56
Mono County,201310,0.57
Mono County,201311,0.32
Mono County,201312,0.72
Mono County,201401,1.08
Mono County,201402,2.2
Mono County,201403,1.23
Mono County,201404,0.5
Mono County,201405,0.86
Mono County,201406,0.04
Mono County,201407,1
Mono County,201408,0.94
Mono County,201409,0.59
Mono County,201410,0.06
Mono County,201411,0.6
Mono County,201412,1.58
Mono County,201501,0.18
Mono County,201502,1.5
Mono County,201503,0.28
Mono County,201504,0.77
Mono County,201505,2.97
Mono County,201506,0.88
Mono County,201507,1.66
Mono County,201508,0.24
Mono County,201509,0.29
Mono County,201510,1.43
Mono County,201511,1.85
Mono County,201512,2.03
Mono County,201601,2.71
Mono County,201602,1.01
Mono County,201603,1.88
Mono County,201604,1.98
Mono County,201605,1.25
Mono County,201606,0.6
Mono County,201607,0.21
Mono County,201608,0.05
Mono County,201609,0.28
Mono County,201610,2.53
Mono County,201611,0.46
Mono County,201612,2.26
Mono County,201701,10.09
Mono County,201702,5.85
Mono County,201703,1.64
Mono County,201704,2.88
Mono County,201705,0.94
Mono County,201706,0.12
Mono County,201707,0.19
Mono County,201708,0.91
Mono County,201709,0.91
Mono County,201710,0.17
Mono County,201711,2.59
Mono County,201712,0.16
Mono County,201801,1.06
Mono County,201802,0.48
Mono County,201803,4.66
Mono County,201804,1.45
Mono County,201805,1.24
Mono County,201806,0.01
Mono County,201807,1.61
Mono County,201808,0.15
Mono County,201809,0.09
Mono County,201810,0.51
Mono County,201811,2.07
Mono County,201812,0.75
Mono County,201901,3.19
Mono County,201902,6.02
Mono County,201903,2.98
Mono County,201904,0.36
Mono County,201905,2.24
Mono County,201906,0.23
Mono County,201907,0.57
Mono County,201908,0.03
Mono County,201909,0.21
Mono County,201910,0.01
Mono County,201911,1.13
Mono County,201912,2.15
Mono County,202001,0.48
Mono County,202002,0.13
Mono County,202003,1.81
Mono County,202004,1.85
Mono County,202005,0.35
Mono County,202006,0.31
Mono County,202007,0.22
Mono County,202008,0.5
Mono County,202009,0.1
Mono County,202010,0.03
Monterey County,201101,2.6
Monterey County,201102,4.7
Monterey County,201103,7.09
Monterey County,201104,0.46
Monterey County,201105,1.12
Monterey County,201106,0.36
Monterey County,201107,0.01
Monterey County,201108,0
Monterey County,201109,0.01
Monterey County,201110,1.5
Monterey County,201111,2.28
Monterey County,201112,0.17
Monterey County,201201,2.65
Monterey County,201202,0.93
Monterey County,201203,3.89
Monterey County,201204,2.75
Monterey County,201205,0.06
Monterey County,201206,0.09
Monterey County,201207,0.01
Monterey County,201208,0.01
Monterey County,201209,0
Monterey County,201210,0.46
Monterey County,201211,3.62
Monterey County,201212,5.47
Monterey County,201301,1.31
Monterey County,201302,0.58
Monterey County,201303,0.81
Monterey County,201304,0.3
Monterey County,201305,0.06
Monterey County,201306,0.01
Monterey County,201307,0
Monterey County,201308,0.01
Monterey County,201309,0.05
Monterey County,201310,0.22
Monterey County,201311,0.51
Monterey County,201312,0.32
Monterey County,201401,0.11
Monterey County,201402,4.69
Monterey County,201403,2.13
Monterey County,201404,1.46
Monterey County,201405,0.04
Monterey County,201406,0
Monterey County,201407,0.02
Monterey County,201408,0
Monterey County,201409,0.12
Monterey County,201410,0.57
Monterey County,201411,2.03
Monterey County,201412,8.76
Monterey County,201501,0.1
Monterey County,201502,2.19
Monterey County,201503,0.29
Monterey County,201504,1.24
Monterey County,201505,0.39
Monterey County,201506,0.05
Monterey County,201507,0.13
Monterey County,201508,0.04
Monterey County,201509,0.04
Monterey County,201510,0.43
Monterey County,201511,3.07
Monterey County,201512,3.27
Monterey County,201601,6.92
Monterey County,201602,1.1
Monterey County,201603,4.83
Monterey County,201604,0.77
Monterey County,201605,0.24
Monterey County,201606,0.01
Monterey County,201607,0
Monterey County,201608,0
Monterey County,201609,0
Monterey County,201610,2.31
Monterey County,201611,1.95
Monterey County,201612,2.73
Monterey County,201701,12.07
Monterey County,201702,7.6
Monterey County,201703,2.01
Monterey County,201704,1.74
Monterey County,201705,0.11
Monterey County,201706,0.05
Monterey County,201707,0.03
Monterey County,201708,0.02
Monterey County,201709,0.07
Monterey County,201710,0.15
Monterey County,201711,1.04
Monterey County,201712,0.13
Monterey County,201801,3.93
Monterey County,201802,0.35
Monterey County,201803,6.84
Monterey County,201804,1.24
Monterey County,201805,0.06
Monterey County,201806,0
Monterey County,201807,0.01
Monterey County,201808,0
Monterey County,201809,0
Monterey County,201810,0.27
Monterey County,201811,3.96
Monterey County,201812,2.55
Monterey County,201901,5.09
Monterey County,201902,8.85
Monterey County,201903,3.48
Monterey County,201904,0.38
Monterey County,201905,1.99
Monterey County,201906,0.03
Monterey County,201907,0
Monterey County,201908,0
Monterey County,201909,0.03
Monterey County,201910,0
Monterey County,201911,2.23
Monterey County,201912,8.42
Monterey County,202001,1.24
Monterey County,202002,0.02
Monterey County,202003,4.09
Monterey County,202004,2.49
Monterey County,202005,0.38
Monterey County,202006,0.01
Monterey County,202007,0.01
Monterey County,202008,0.04
Monterey County,202009,0
Monterey County,202010,0
Napa County,201101,2.17
Napa County,201102,6.3
Napa County,201103,11.4
Napa County,201104,0.43
Napa County,201105,1.96
Napa County,201106,1.09
Napa County,201107,0
Napa County,201108,0
Napa County,201109,0.01
Napa County,201110,1.58
Napa County,201111,2.3
Napa County,201112,0.29
Napa County,201201,5.42
Napa County,201202,1.78
Napa County,201203,8.84
Napa County,201204,2.84
Napa County,201205,0.1
Napa County,201206,0.05
Napa County,201207,0
Napa County,201208,0
Napa County,201209,0
Napa County,201210,1.44
Napa County,201211,8.02
Napa County,201212,10.94
Napa County,201301,0.98
Napa County,201302,0.49
Napa County,201303,1.33
Napa County,201304,1.05
Napa County,201305,0.19
Napa County,201306,0.65
Napa County,201307,0
Napa County,201308,0.01
Napa County,201309,0.6
Napa County,201310,0
Napa County,201311,0.91
Napa County,201312,0.51
Napa County,201401,0.13
Napa County,201402,9.65
Napa County,201403,3.44
Napa County,201404,2
Napa County,201405,0.01
Napa County,201406,0
Napa County,201407,0
Napa County,201408,0.05
Napa County,201409,0.5
Napa County,201410,0.84
Napa County,201411,2.57
Napa County,201412,14.09
Napa County,201501,0.06
Napa County,201502,4.33
Napa County,201503,0.19
Napa County,201504,1.63
Napa County,201505,0.15
Napa County,201506,0.11
Napa County,201507,0.06
Napa County,201508,0.01
Napa County,201509,0.28
Napa County,201510,0.21
Napa County,201511,1.68
Napa County,201512,5.17
Napa County,201601,9.59
Napa County,201602,1.15
Napa County,201603,9.62
Napa County,201604,1.31
Napa County,201605,0.36
Napa County,201606,0.01
Napa County,201607,0
Napa County,201608,0
Napa County,201609,0
Napa County,201610,5.39
Napa County,201611,2.74
Napa County,201612,5.84
Napa County,201701,17.81
Napa County,201702,13
Napa County,201703,3.64
Napa County,201704,3.68
Napa County,201705,0.03
Napa County,201706,0.38
Napa County,201707,0
Napa County,201708,0
Napa County,201709,0.04
Napa County,201710,0.21
Napa County,201711,4.4
Napa County,201712,0.11
Napa County,201801,5.5
Napa County,201802,0.31
Napa County,201803,7.12
Napa County,201804,3.1
Napa County,201805,0.15
Napa County,201806,0
Napa County,201807,0.01
Napa County,201808,0
Napa County,201809,0.04
Napa County,201810,0.78
Napa County,201811,4.43
Napa County,201812,3.12
Napa County,201901,8.69
Napa County,201902,14.41
Napa County,201903,6.18
Napa County,201904,0.96
Napa County,201905,3.48
Napa County,201906,0
Napa County,201907,0.01
Napa County,201908,0
Napa County,201909,0.07
Napa County,201910,0
Napa County,201911,1.03
Napa County,201912,8.67
Napa County,202001,2.71
Napa County,202002,0.01
Napa County,202003,1.5
Napa County,202004,1.16
Napa County,202005,1.39
Napa County,202006,0
Napa County,202007,0
Napa County,202008,0.1
Napa County,202009,0
Napa County,202010,0
Nevada County,201101,2.16
Nevada County,201102,7.13
Nevada County,201103,17.28
Nevada County,201104,3.06
Nevada County,201105,3.49
Nevada County,201106,3.05
Nevada County,201107,0.11
Nevada County,201108,0.02
Nevada County,201109,0.56
Nevada County,201110,3.99
Nevada County,201111,2.44
Nevada County,201112,0.18
Nevada County,201201,7.41
Nevada County,201202,3.03
Nevada County,201203,13.78
Nevada County,201204,6.53
Nevada County,201205,0.63
Nevada County,201206,1.17
Nevada County,201207,0.26
Nevada County,201208,0.23
Nevada County,201209,0.08
Nevada County,201210,2.8
Nevada County,201211,11.77
Nevada County,201212,15.16
Nevada County,201301,1.18
Nevada County,201302,0.66
Nevada County,201303,3.37
Nevada County,201304,1.43
Nevada County,201305,1.53
Nevada County,201306,1.73
Nevada County,201307,0.07
Nevada County,201308,0.05
Nevada County,201309,1.99
Nevada County,201310,0.81
Nevada County,201311,1.67
Nevada County,201312,1.07
Nevada County,201401,2.01
Nevada County,201402,12.91
Nevada County,201403,7.86
Nevada County,201404,2.82
Nevada County,201405,0.96
Nevada County,201406,0
Nevada County,201407,0.28
Nevada County,201408,0.69
Nevada County,201409,1.09
Nevada County,201410,1.96
Nevada County,201411,4.97
Nevada County,201412,12.87
Nevada County,201501,0.11
Nevada County,201502,6.73
Nevada County,201503,0.9
Nevada County,201504,3.29
Nevada County,201505,1.46
Nevada County,201506,0.63
Nevada County,201507,0.46
Nevada County,201508,0.1
Nevada County,201509,0.19
Nevada County,201510,1.64
Nevada County,201511,5.11
Nevada County,201512,11.46
Nevada County,201601,14.36
Nevada County,201602,2.29
Nevada County,201603,14.62
Nevada County,201604,3.18
Nevada County,201605,2.09
Nevada County,201606,0.15
Nevada County,201607,0
Nevada County,201608,0.04
Nevada County,201609,0.04
Nevada County,201610,12.31
Nevada County,201611,5.48
Nevada County,201612,11.22
Nevada County,201701,26.44
Nevada County,201702,23.27
Nevada County,201703,6.55
Nevada County,201704,9.37
Nevada County,201705,0.8
Nevada County,201706,0.65
Nevada County,201707,0.01
Nevada County,201708,0.2
Nevada County,201709,0.89
Nevada County,201710,0.95
Nevada County,201711,12.54
Nevada County,201712,0.92
Nevada County,201801,8.09
Nevada County,201802,1.35
Nevada County,201803,15.52
Nevada County,201804,5.49
Nevada County,201805,2.13
Nevada County,201806,0.14
Nevada County,201807,0.07
Nevada County,201808,0
Nevada County,201809,0.02
Nevada County,201810,0.89
Nevada County,201811,7.25
Nevada County,201812,4.41
Nevada County,201901,12.94
Nevada County,201902,21.56
Nevada County,201903,7.97
Nevada County,201904,3.29
Nevada County,201905,5.76
Nevada County,201906,0.46
Nevada County,201907,0.04
Nevada County,201908,0.02
Nevada County,201909,2.33
Nevada County,201910,0.14
Nevada County,201911,2.15
Nevada County,201912,10.26
Nevada County,202001,4.4
Nevada County,202002,0.16
Nevada County,202003,6.65
Nevada County,202004,3.85
Nevada County,202005,3.12
Nevada County,202006,0.25
Nevada County,202007,0.13
Nevada County,202008,0.06
Nevada County,202009,0.01
Nevada County,202010,0.01
Orange County,201101,0.8
Orange County,201102,2.21
Orange County,201103,2.56
Orange County,201104,0.23
Orange County,201105,0.74
Orange County,201106,0.1
Orange County,201107,0.04
Orange County,201108,0.05
Orange County,201109,0.11
Orange County,201110,0.68
Orange County,201111,1.39
Orange County,201112,0.56
Orange County,201201,0.93
Orange County,201202,0.74
Orange County,201203,1.62
Orange County,201204,1.73
Orange County,201205,0.04
Orange County,201206,0
Orange County,201207,0.12
Orange County,201208,0.05
Orange County,201209,0.04
Orange County,201210,0.36
Orange County,201211,0.73
Orange County,201212,2.26
Orange County,201301,1.14
Orange County,201302,0.47
Orange County,201303,0.68
Orange County,201304,0.03
Orange County,201305,0.45
Orange County,201306,0.01
Orange County,201307,0.05
Orange County,201308,0.02
Orange County,201309,0.01
Orange County,201310,0.33
Orange County,201311,0.6
Orange County,201312,0.42
